join_id,doi,title,authors,author_corresponding,author_corresponding_institution,date,version,license,category,jatsxml,abstract,published,node,link_page,link_pdf,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements
684811,10.1101/684811,Early removal of senescent cells protects retinal ganglion cells loss in experimental ocular hypertension.,"Rocha, L. R.; Nguyen Huu, V. A.; Palomino La Torre, C.; Xu, Q.; Jabari, M.; Krawczyk, M.; Weinreb, R. N.; Skowronska-Krawczyk, D.",Dorota Skowronska-Krawczyk,"Department of Ophthalmology, UCSD",2019-11-12,2,0,Molecular Biology,https://www.biorxiv.org/content/early/2019/11/12/684811.source.xml,"Experimental ocular hypertension induces senescence of retinal ganglion cells (RGCs) that mimicks events occurring in human glaucoma. Senescence-related chromatin remodeling leads to profound transcriptional changes including the upregulation of a subset of genes that encode multiple proteins collectively referred to as the senescence-associated secretory phenotype (SASP). Emerging evidence suggests that the presence of these proinflammatory and matrix-degrading molecules has deleterious effects in a variety of tissues. In the current study, we demonstrated in a transgenic mouse model that early removal of senescent cells induced upon elevated intraocular pressure (IOP) protects unaffected RGCs from senescence and apoptosis. Visual evoked potential (VEP) analysis demonstrated that remaining RGCs are functional and that the treatment protected visual functions. Finally, removal of endogenous senescent retinal cells after IOP elevation by a treatment with senolytic drug dasatinib prevented loss of retinal functions and cellular structure. Senolytic drugs may have the potential to mitigate the deleterious impact of elevated IOP on RGC survival in glaucoma and other optic neuropathies.",1,94,https://www.biorxiv.org/content/10.1101/684811v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/684811v2.full.pdf,_10.1101_684811.txt,1,"field-specific repository, general-purpose repository, data availability statement",0,data availability statement the data that support the findings of this study are openly available in geo database (geo number pending) and in dryad at https://doi.org/10.6075/j0707ztm acknowledgements we thank sherrina patel for help with this project. data availability statement the data that support the findings of this study are openly available in geo database (geo number pending) and in dryad at https://doi.org/10.6075/j0707ztm acknowledgements we thank sherrina patel for help with this project.     data availability statement the data that support the findings of this study are openly available in geo database (geo number pending) and in dryad,NA
685156,10.1101/685156,Analyzing the heterogeneity of rule-based EHR phenotyping algorithms in CALIBER and the UK Biobank,"Denaxas, S.; Parkinson, H.; Fitzpatrick, N.; Sudlow, C.; Hemingway, H.",Spiros Denaxas,"Institute of Health Informatics, University College London and Health Data Research UK, London",2019-06-27,1,cc_by,Bioinformatics,https://www.biorxiv.org/content/early/2019/06/27/685156.source.xml,"Electronic Health Records (EHR) are data generated during routine interactions across healthcare settings and contain rich, longitudinal information on diagnoses, symptoms, medications, investigations and tests. A primary use-case for EHR is the creation of phenotyping algorithms used to identify disease status, onset and progression or extraction of information on risk factors or biomarkers. Phenotyping however is challenging since EHR are collected for different purposes, have variable data quality and often require significant harmonization. While considerable effort goes into the phenotyping process, no consistent methodology for representing algorithms exists in the UK. Creating a national repository of curated algorithms can potentially enable algorithm dissemination and reuse by the wider community. A critical first step is the creation of a robust minimum information standard for phenotyping algorithm components (metadata, implementation logic, validation evidence) which involves identifying and reviewing the complexity and heterogeneity of current UK EHR algorithms. In this study, we analyzed all available EHR phenotyping algorithms (n=70) from two large-scale contemporary EHR resources in the UK (CALIBER and UK Biobank). We documented EHR sources, controlled clinical terminologies, evidence of algorithm validation, representation and implementation logic patterns. Understanding the heterogeneity of UK EHR algorithms and identifying common implementation patterns will facilitate the design of a minimum information standard for representing and curating algorithms nationally and internationally.",0,454,https://www.biorxiv.org/content/10.1101/685156v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/685156v1.full.pdf,_10.1101_685156.txt,0,NA,0,NA,NA
685404,10.1101/685404,"The origin of the Gravettians: genomic evidence from a 36,000-year-old Eastern European","Bennett, E. A.; Prat, S.; Pean, S.; Crepin, L.; Yanevich, A.; Puaud, S.; Grange, T.; Geigl, E.-M.",E. Andrew Bennett,Institut Jacques Monod,2019-07-02,2,cc_by_nc_nd,Genetics,https://www.biorxiv.org/content/early/2019/07/02/685404.source.xml,"The Gravettian technocomplex was present in Europe from more than 30,000 years ago until the Last Glacial Maximum, but the source of this industry and the people who manufactured it remain unsettled. We use genome-wide analysis of a ~36,000-year-old Eastern European individual (BuranKaya3A) from Buran-Kaya III in Crimea, the earliest documented occurrence of the Gravettian, to investigate relationships between population structures of Upper Palaeolithic Europe and the origin and spread of the culture. We show BuranKaya3A to be genetically close to both contemporary occupants of the Eastern European plain and the producers of the classical Gravettian of Central Europe 6,000 years later. These results support an Eastern European origin of an Early Gravettian industry practiced by members of a distinct population, who contributed ancestry to individuals from much later Gravettian sites to the west.",0,608,https://www.biorxiv.org/content/10.1101/685404v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/685404v2.full.pdf,_10.1101_685404.txt,1,supplement,0,additional ancestral alleles make an assignment of c1a2 or c1b which appear in up  159  europe1 unlikely (see table s3 for a summary and comparative placement of palaeolithic y-  160  haplogroups and supplementary data 1 for a complete list of y diagnostic snps).;     snps informative for the y-chromosome haplogroup (𝑅𝑅𝑅𝑅𝑅𝑅𝑅𝑅𝑅𝑅x/𝑅𝑅𝑅𝑅𝑅𝑅𝑅𝑅𝑅𝑅  477  (supplementary data 1).;     full analyses performed  505  and results for f3(x y; mbuti) and d(w y; burankaya3 mbuti) are given in table s7 and  506  supplementary data 2 respectively.,NA
685594,10.1101/685594,Genome-wide analysis reveals a switch in the translational program upon oocyte meiotic resumption,"Luong, X. G.; Daldello, E. M.; Rajkovic, G.; Yang, C.-R.; Conti, M.",Marco Conti,"University of California, San Francisco",2019-07-16,2,cc_no,Developmental Biology,https://www.biorxiv.org/content/early/2019/07/16/685594.source.xml,"During oocyte maturation, changes in gene expression depend exclusively on translation and degradation of maternal mRNAs rather than transcription. Execution of this translation program is essential for assembling the molecular machinery required for meiotic progression, fertilization, and embryo development. With the present study, we used a RiboTag/RNA-Seq approach to explore the timing of maternal mRNA translation in quiescent oocytes as well as in oocytes progressing through the first meiotic division. This genome-wide analysis reveals a global switch in maternal mRNA translation coinciding with oocyte re-entry into the meiotic cell cycle. Messenger RNAs whose translation is highly active in quiescent oocytes invariably become repressed during meiotic re-entry, whereas transcripts repressed in quiescent oocytes become activated. Experimentally, we have defined the exact timing of the switch, the repressive function of CPE elements, and identified a novel role for CPEB1 in maintaining constitutive translation of a large group of maternal mRNAs during maturation.",1,218,https://www.biorxiv.org/content/10.1101/685594v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/685594v2.full.pdf,_10.1101_685594.txt,0,NA,0,NA,NA
685875,10.1101/685875,Diverse cell junctions with unique molecular composition in tissues of a sponge (Porifera),"Mitchell, J.; Nichols, S. A.",Scott A. Nichols,University of Denver,2019-06-28,1,cc_by_nc_nd,Evolutionary Biology,https://www.biorxiv.org/content/early/2019/06/28/685875.source.xml,"The integrity and organization of animal tissues depends upon specialized protein complexes that mediate adhesion between cells with each other (cadherin-based adherens junctions), and with the extracellular matrix (integrin-based focal adhesions). Reconstructing how and when these cell junctions evolved is central to understanding early tissue evolution in animals. We examined focal adhesion protein homologs in tissues of the freshwater sponge, Ephydatia muelleri (phylum Porifera). We found that sponge homologs of focal adhesion proteins co-precipitate as a complex and localize to cell junctions in sponge tissues. These data support that the adhesion roles of these proteins evolved early, prior to the divergence of sponges and other animals. However, in contrast to the spatially partitioned distribution of cell junctions in epithelia of other animals, focal adhesion proteins were found to be co-distributed with the adherens junction protein Em{beta}-catenin in sponge tissues; both at certain cell-cell and cell-extracellular matrix (ECM) adhesions. Sponge adhesion structures were found to be unique in other ways, too. The basopinacoderm (substrate-attachment epithelium) lacks typical polarity in that cell-ECM adhesions form on both basal and apical surfaces, and compositionally unique cell junctions form at the interface between cells with spicules (siliceous skeletal elements) and between cells and environmental bacteria. These results clarify the diversity, distribution and molecular composition of cell junctions in tissues of E. muelleri, but raise new questions about their function and homology with cell junctions in other animals.",1,578,https://www.biorxiv.org/content/10.1101/685875v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/685875v1.full.pdf,_10.1101_685875.txt,0,NA,0,NA,NA
686113,10.1101/686113,Functional conservation of lncRNA JPX despite sequence and structural divergence,"Karner, H. M.; Webb, C.-H.; Carmona, S.; Liu, Y.; Lin, B.; Erhard, M.; Chan, D.; Baldi, P.; Spitale, R. C.; Sun, S.",Sha Sun,"University of California, Irvine",2019-06-28,1,cc_no,Molecular Biology,https://www.biorxiv.org/content/early/2019/06/28/686113.source.xml,"Long noncoding RNAs (lncRNAs) have been identified in all eukaryotes and are most abundant in the human genome. However, the functional importance and mechanisms of action for human lncRNAs are largely unknown. Using comparative sequence, structural, and functional analyses, we characterize the evolution and molecular function of human lncRNA JPX. We find that human JPX and its mouse homolog, lncRNA Jpx, have deep divergence in their nucleotide sequences and RNA secondary structures. Despite such differences, both lncRNAs demonstrate robust binding to CTCF, a protein that is central to Jpxs role in X chromosome inactivation. In addition, our functional rescue experiment using Jpx-deletion mutant cells, shows that human JPX can functionally complement the loss of Jpx in mouse embryonic stem cells. Our findings support a model for functional conservation of lncRNAs independent from sequence and structural changes. The study provides mechanistic insight into the evolution of lncRNA function.",1,543,https://www.biorxiv.org/content/10.1101/686113v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/686113v1.full.pdf,_10.1101_686113.txt,0,NA,0,NA,NA
686550,10.1101/686550,Analysis of DNM3 and VAMP4 as genetic modifiers of LRRK2 Parkinsons disease,"Brown, E. E.; Blauwendraat, C.; Trinh, J.; Rizig, M.; Nalls, M.; Leveille, E.; Ruskey, J.; Jonvik, H.; Tan, M.; Bandres-Ciga, S.; Hassin-Baer, S.; Brockmann, K.; Infante, J.; Tolosa, E.; Ezquerra, M.; Benromdhan, S.; Benmahdjoub, M.; Hardy, J.; Singleton, A.; Alcalay, R.; Gasser, T.; Grosset, D.; Williams, N.; Pittman, A.; Gan-Or, Z.; Fernandez-Santiago, R.; Brice, A.; Lesage, S.; Farrer, M.; Wood, N.; Morris, H. R.",Huw R Morris,University College London,2019-07-29,2,cc_no,Genetics,https://www.biorxiv.org/content/early/2019/07/29/686550.source.xml,"ObjectiveTo assess genetic modifiers of Parkinsons disease (PD) age at onset (AAO) penetrance in individuals carrying common and rare LRRK2 risk alleles\n\nMethodsWe analysed reported genetic modifier DNM3 rs2421947 in 724 LRRK2 p.G2019S heterozygotes using linear regression of AAO. We meta-analysed our data with previously published data (n=754). VAMP4 is in close proximity to DNM3 and is associated with PD. We analysed the effect of the rs11578699 VAMP4 variant on pG2019S penetrance in 786 LRRK2 p.G2019S heterozygotes. We also evaluated the impact of VAMP4 variants using AAO regression in 4882 patients with PD carrying a common LRRK2 risk variant (rs10878226).\n\nResultsThere was no evidence for linkage disequilibrium between DNM3 rs2421947 and VAMP4 rs11578699. Our linear regression AAO of 724 p.G2019S carriers showed no relationship between DNM3 rs2421947 and AAO (beta = -1.19, p = 0.55, n =708). Meta-analysis with previously published data did not indicate a significant effect on AAO (beta = -2.21, p = 0.083, n = 1304), but there was significant heterogeneity in the analyses of new and previously published data. VAMP4 rs11578699 was nominally associated with AAO in patients dichotomized by the common LRRK2 risk variant rs10878226 (beta=1.68, se=0.81 p=0.037).\n\nInterpretationAnalysis of DNM3 in previously unpublished data does not show an interaction between DNM3 and LRRK2 G2019S for AAO, however the inter-study heterogeneity may indicate ethnic-specific effects of DNM3 rs2421947. Analysis of sporadic PD patients stratified by the PD risk variant rs10878226 indicates a possible interaction between LRRK2 and VAMP4.",1,157,https://www.biorxiv.org/content/10.1101/686550v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/686550v2.full.pdf,_10.1101_686550.txt,0,NA,0,NA,NA
687079,10.1101/687079,Reliable longitudinal brain age prediction in stroke patients: Associations with cognitive function and response to cognitive training,"Richard, G.; Kolskaar, K. K.; Ulrichsen, K. M.; Kaufmann, T.; Alnaes, D.; Sanders, A.-M.; Dorum, E. S.; Monereo Sanchez, J.; Petersen, A.; Ihle-Hansen, H.; Nordvik, J. E.; Westlye, L. T.",Genevieve Richard,University of Oslo,2019-08-04,2,cc_by_nc_nd,Neuroscience,https://www.biorxiv.org/content/early/2019/08/04/687079.source.xml,"Cognitive deficits are important predictors for outcome, independence and quality of life after stroke, but often remain unnoticed and unattended because other impairments are more evident. Computerized cognitive training (CCT) is among the candidate interventions that may alleviate cognitive difficulties, but the evidence supporting its feasibility and effectiveness is scarce, partly due to the lack of tools for outcome prediction and monitoring. Magnetic resonance imaging (MRI) provides candidate markers for disease monitoring and outcome prediction. By integrating information not only about lesion extent and localization, but also regarding the integrity of the unaffected parts of the brain, advanced MRI provides relevant information for developing better prediction models in order to tailor cognitive intervention for patients, especially in a chronic phase.\n\nUsing brain age prediction based on MRI based brain morphometry and machine learning, we tested the hypotheses that stroke patients with a younger-appearing brain relative to their chronological age perform better on cognitive tests and benefit more from cognitive training compared to patients with an older-appearing brain. In this randomized double-blind study, 54 patients who suffered mild stroke (>6 months since hospital admission, NIHSS<7 at hospital discharge) underwent 3-weeks CCT and MRI before and after the intervention. In addition, patients were randomized to one of two groups receiving either active or sham transcranial direct current stimulation (tDCS). We tested for main effects of brain age gap (estimated age - chronological age) on cognitive performance, and associations between brain age gap and task improvement. Finally, we tested if longitudinal changes in brain age gap during the intervention were sensitive to treatment response. Briefly, our results suggest that longitudinal brain age prediction based on automated brain morphometry is feasible and reliable in stroke patients. However, no significant association between brain age and both performance and response to cognitive training were found.",1,162,https://www.biorxiv.org/content/10.1101/687079v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/687079v2.full.pdf,_10.1101_687079.txt,0,NA,0,NA,NA
687111,10.1101/687111,White matter hyperintensities are common in midlife and already associated with cognitive decline,"D'arbeloff, T.; Elliott, M. L.; Knodt, A. R.; Melzer, T. R.; Keenan, R.; Ireland, D.; Ramrakha, S.; Poiulton, R.; Anderson, T.; Caspi, A.; Moffitt, T. E.; Hariri, A. R.",Ahmad R Hariri,Duke University,2019-06-29,1,cc_by,Neuroscience,https://www.biorxiv.org/content/early/2019/06/29/687111.source.xml,"White matter hyperintensities (WMHs) proliferate as the brain ages and are associated with increased risk for cognitive decline as well as Alzheimers disease and related dementias. As such, WMHs have been targeted as a surrogate biomarker in intervention trials with older adults. However, it is unclear at what stage of aging WMHs begin to relate to cognition and if they may be a viable target for early prevention. In a population-representative birth cohort of 843 45-year-olds we measured WMHs using T2-weighted MRI, and we assessed cognitive decline from childhood to midlife. We found that WMHs were common at age 45 and that WMH volume was modestly associated with both lower childhood ({beta}=-0.08, p=0.013) and adult IQ ({beta}=-0.15, p<0.001). Moreover, WMH volume was associated with greater cognitive decline from childhood to midlife ({beta}=-0.09, p<0.001). Our results demonstrate that a link between WMHs and early signs of cognitive decline is detectable decades before clinical symptoms of dementia emerge. Thus, WMHs may be a useful surrogate biomarker for identifying individuals in midlife at risk for future accelerated cognitive decline and selecting participants for dementia prevention trials.",1,625,https://www.biorxiv.org/content/10.1101/687111v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/687111v1.full.pdf,_10.1101_687111.txt,0,NA,0,NA,NA
687749,10.1101/687749,"A pipeline for multidimensional confocal analysis of mitochondrial morphology, function and dynamics in pancreatic β-cells","Chaudhry, A.; Shi, R.; Luciani, D. S.",Dan S. Luciani,University of British Columbia,2019-07-11,2,cc_by_nc_nd,Cell Biology,https://www.biorxiv.org/content/early/2019/07/11/687749.source.xml,"Live-cell imaging of mitochondrial function and dynamics can provide vital insights into both physiology and pathophysiology, including of metabolic diseases like type 2 diabetes. However, without super-resolution microscopy and commercial analysis software it is challenging to accurately extract features from dense multi-layered mitochondrial networks, such as those in insulin-secreting pancreatic {beta}-cells. Motivated by this, we developed a comprehensive pipeline, and associated ImageJ plugin, that enables 2D/3D quantification of mitochondrial network morphology and dynamics in mouse {beta}-cells, and by extension other similarly challenging cell-types. The approach is based on standard confocal microscopy and shareware, making it widely accessible. The pipeline was validated using mitochondrial photo-labelling and unsupervised cluster analysis, and is capable of morphological and functional analyses on a per-organelle basis, including in 4D (xyzt). Overall, this tool offers a powerful framework for multiplexed analysis of mitochondrial state/function, and provides a valuable resource to accelerate mitochondrial research in health and disease.",1,225,https://www.biorxiv.org/content/10.1101/687749v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/687749v2.full.pdf,_10.1101_687749.txt,1,supplement,0,csv formatted files for statistical comparison. 598 599  statistical analysis  600  all data,NA
688226,10.1101/688226,Biased neural coding of feature-based attention in human brain,"Gong, M.; Liu, T.",Taosheng Liu,Michigan State University,2019-07-02,1,cc_by_nc_nd,Neuroscience,https://www.biorxiv.org/content/early/2019/07/02/688226.source.xml,"Selective attention is a core cognitive function for efficient processing of information. Although it is well known that attention can modulate neural responses in many brain areas, the computational principles underlying attentional modulation remain unclear. Contrary to the prevailing view of a high-dimensional, distributed neural representation, here we show a surprisingly simple, biased neural representation for feature-based attention in a large dataset including five human fMRI studies. We found that when participants selected one feature from a compound stimulus, voxels in many cortical areas responded consistently higher to one attended feature over the other. This univariate bias was robust at the level of single brain areas and consistent across brain areas within individual subjects. Importantly, this univariate bias showed a progressively stronger magnitude along the cortical hierarchy. In frontoparietal areas, the bias was strongest and contributed largely to pattern-based decoding, whereas early visual areas lacked such a bias. These findings suggest a gradual transition from a more analog to a more abstract representation of attentional priority along the cortical hierarchy. Biased neural responses in high-level areas likely reflect a low-dimensional neural code that facilitates robust representation and simple read-out of cognitive variables.",1,857,https://www.biorxiv.org/content/10.1101/688226v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/688226v1.full.pdf,_10.1101_688226.txt,0,NA,0,NA,NA
689414,10.1101/689414,Low level of expression of C-terminally truncated human FUS causes extensive changes in spinal cord transcriptome of asymptomatic transgenic mice,"Lysikova, E. A.; Funikov, S.; Rezvykh, A. P.; Chaprov, K. D.; Kukharsky, M. S.; Ustyugov, A. A.; Deykin, A. V.; Flyamer, I. A.; Boyle, S.; Bachurin, S. O.; Ninkina, N.; Buchman, V. L.",Natalia Ninkina,"Institute of Physiologically Active Compounds, RAS; School of Biosciences, Cardiff University",2019-07-03,1,cc_by,Neuroscience,https://www.biorxiv.org/content/early/2019/07/03/689414.source.xml,"Mutations in a gene encoding RNA-binding protein FUS was linked to familial forms of amyotrophic lateral sclerosis (ALS). C-terminal truncations of FUS are associated with aggressive forms of ALS. However, motor neurons are able to tolerate permanent production of pathogenic truncated form of FUS protein until its accumulation in the cytoplasm of neurones does not reach a critical threshold.\n\nIn order to identify how the nervous system responds to pathogenic variants of FUS we produced and characterised a mouse line, L-FUS[1-359], with a low level of neuronal expression of a highly aggregation prone and pathogenic form of C-terminally truncated FUS. In contrast to mice with substantially higher level of expression of the same FUS variant that develop severe early onset motor neuron pathology, L-FUS[1-359] mice do not develop any sign of pathology even at old age. Nevertheless, we detected substantial changes in the spinal cord transcriptome of these mice comparing to the wild type littermates. We suggest that at least some of these changes reflect activation of cellular mechanisms compensating to potentially damaging effect of pathogenic FUS production. Further studies of these mechanism might reveal effective target for therapy of FUS-ALS and possibly, other forms of ALS.",1,500,https://www.biorxiv.org/content/10.1101/689414v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/689414v1.full.pdf,_10.1101_689414.txt,1,field-specific repository,0,rna sequencing data were deposited in gene expression omnibus (geo) under the number gse130604.,NA
689471,10.1101/689471,Structural and behavioral analysis reveals that Insomniac impacts sleep by functioning as a Cul3 adaptor,"Li, Q.; Lim, K. Y. Y.; Stavropoulos, N.",Nicholas Stavropoulos,New York University School of Medicine,2019-07-02,1,cc_by_nc_nd,Neuroscience,https://www.biorxiv.org/content/early/2019/07/02/689471.source.xml,"The insomniac (inc) gene is required for normal sleep in Drosophila and encodes a conserved BTB protein that is a putative adaptor for the Cullin-3 (Cul3) ubiquitin ligase. Here we test whether Inc serves as a Cul3 adaptor by generating mutant forms of Inc and assessing their biochemical properties and physiological activity in vivo. We show that the N-terminal BTB domain of Inc is necessary and sufficient for Inc self-association and interactions with Cul3. Inc point mutations that weaken interactions with Cul3 impair the ability of Inc to rescue the sleep deficits of inc mutants, indicating that Cul3-Inc binding is critical for Inc function in vivo. Deletions of the conserved Inc C-terminus preserve Inc-Inc and Inc-Cul3 interactions but abolish Inc activity in vivo, implicating the Inc C-terminus as an effector domain that recruits Inc substrates. Mutation of a conserved C-terminal arginine similarly abolishes Inc function, suggesting that this residue is vital for the recruitment or ubiquitination of Inc targets. Mutation of the same residue in the human Inc ortholog KCTD17 is associated with myoclonic dystonia, indicating its functional importance in Inc family members. Finally, we show that Inc assembles into multimeric Cul3-Inc complexes in vivo and that depleting Cul3 causes accumulation of Inc, suggesting that Inc is negatively regulated by Cul3-dependent autocatalytic ubiquitination, a hallmark of Cullin adaptors. Our findings implicate Inc as a Cul3 adaptor and provide tools to identify the targets of Inc family proteins that impact sleep and neurological disorders.",0,840,https://www.biorxiv.org/content/10.1101/689471v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/689471v1.full.pdf,_10.1101_689471.txt,0,NA,0,NA,NA
690255,10.1101/690255,Non-ohmic tissue conduction in cardiac electrophysiology: upscaling the non-linear voltage-dependent conductance of gap junctions,"Hurtado, D.; Jilberto, J.; Panasenko, G.",Daniel Hurtado,Pontificia Universidad Catolica de Chile,2019-07-02,1,cc_by,Biophysics,https://www.biorxiv.org/content/early/2019/07/02/690255.source.xml,"Gap junctions are key mediators of the intercellular communication in cardiac tissue, and their function is vital to sustain normal cardiac electrical activity. Conduction through gap junctions strongly depends on the hemichannel arrangement and transjunctional voltage, rendering the intercellular conductance highly non-Ohmic. Despite this marked non-linear behavior, current tissue-level models of cardiac conduction are rooted on the assumption that gap-junctions conductance is constant (Ohmic), which results in inaccurate predictions of electrical propagation, particularly in the low junctional-coupling regime observed under pathological conditions. In this work, we present a novel non-Ohmic multiscale (NOM) model of cardiac conduction that is suitable for tissue-level simulations. Using non-linear homogenization theory, we develop a conductivity model that seamlessly upscales the voltage-dependent conductance of gap junctions, without the need of explicitly modeling gap junctions. The NOM model allows for the simulation of electrical propagation in tissue-level cardiac domains that accurately resemble that of cell-based microscopic models for a wide range of junctional coupling scenarios, recovering key conduction features at a fraction of the computational complexity. A unique feature of the NOM model is the possibility of upscaling the response of non-symmetric gap-junction conductance distributions, which result in conduction velocities that strongly depend on the direction of propagation, thus allowing to model the normal and retrograde conduction observed in certain regions of the heart. We envision that the NOM model will enable organ-level simulations that are informed by sub- and inter-cellular mechanisms, delivering an accurate and predictive in-silico tool for understanding the heart function.\n\nAuthor summaryThe heart relies on the propagation of electrical impulses that are mediated gap junctions, whose conduction properties vary depending on the transjunctional voltage. Despite this non-linear feature, current mathematical models assume that cardiac tissue behaves like an Ohmic (linear) material, thus delivering inaccurate results when simulated in a computer. Here we present a novel mathematical multiscale model that explicitly includes the non-Ohmic response of gap junctions in its predictions. Our results show that the proposed model recovers important conduction features modulated by gap junctions at a fraction of the computational complexity. This contribution represents an important step towards constructing computer models of a whole heart that can predict organ-level behavior in reasonable computing times.",1,737,https://www.biorxiv.org/content/10.1101/690255v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/690255v1.full.pdf,_10.1101_690255.txt,0,NA,1,NA,codes are  226  available for download at https://github.com/dehurtado/nonohmicconduction.  227  11/17   biorxiv preprint doi: https://doi.org/10.1101/690255; this version posted july 2 2019.
690925,10.1101/690925,A general approach to engineer positive-going eFRET voltage indicators,"Abdelfattah, A. S.; Valenti, R.; Wong, A.; Koyama, M.; Douglas S. Kim, D. S.; Schreiter, E. R.",Eric R. Schreiter,"Howard Hughes Medical Institute, Janelia Research Campus",2019-07-03,1,cc_no,Neuroscience,https://www.biorxiv.org/content/early/2019/07/03/690925.source.xml,"We engineered electrochromic fluorescence resonance energy transfer (eFRET) genetically encoded voltage indicators (GEVIs) with \""positive-going\"" fluorescence response to membrane depolarization through rational manipulation of the native proton transport pathway in microbial rhodopsins. We transformed the state-of-the-art eFRET GEVI Voltron into Positron, with kinetics and sensitivity equivalent to Voltron but flipped fluorescence signal polarity. We further applied this general approach to GEVIs containing different voltage sensitive rhodopsin domains and various fluorescent dye and fluorescent protein reporters.",1,463,https://www.biorxiv.org/content/10.1101/690925v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/690925v1.full.pdf,_10.1101_690925.txt,0,NA,0,NA,NA
691030,10.1101/691030,Parkinson’s disease-associated alterations of the gut microbiome can invoke disease-relevant metabolic changes,"Baldini, F.; Hertel, J.; Sandt, E.; Thinnes, C.; Neuberger-Castillo, L.; Pavelka, L.; Betsou, F.; Krueger, R.; Thiele, I.",Ines Thiele,"National University of Ireland, Galway",2019-07-02,1,cc_by_nc_nd,Microbiology,https://www.biorxiv.org/content/early/2019/07/02/691030.source.xml,"Parkinsons disease (PD) is a systemic disease clinically defined by the degeneration of dopaminergic neurons in the brain. While alterations in the gut microbiome composition have been reported in PD, their functional consequences remain unclear. Herein, we first analysed the gut microbiome of patients and healthy controls by 16S rRNA gene sequencing of stool samples from the Luxembourg Parkinsons study (n=147 typical PD cases, n=162 controls). All individuals underwent detailed clinical assessment, including neurological examinations and neuropsychological tests followed by self-reporting questionnaires. Second, we predicted the potential secretion for 129 microbial metabolites through personalised metabolic modelling using the microbiome data and genome-scale metabolic reconstructions of human gut microbes. Our key results include: 1. eight genera and nine species changed significantly in their relative abundances between PD patients and healthy controls. 2. PD-associated microbial patterns statistically depended on sex, age, BMI, and constipation. The relative abundances of Bilophila and Paraprevotella were significantly associated with the Hoehn and Yahr staging after controlling for the disease duration. In contrast, dopaminergic medication had no detectable effect on the PD microbiome composition. 3. Personalised metabolic modelling of the gut microbiomes revealed PD-associated metabolic patterns in secretion potential of nine microbial metabolites in PD, including increased methionine and cysteinylglycine. The microbial pantothenic acid production potential was linked to the presence of specific non-motor symptoms and attributed to individual bacteria, such as Akkermansia muciniphila and Bilophila wardswarthia. Our results suggest that PD-associated alterations of gut microbiome could translate into functional differences affecting host metabolism and disease phenotype.",1,919,https://www.biorxiv.org/content/10.1101/691030v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/691030v1.full.pdf,_10.1101_691030.txt,0,NA,1,NA,the  687  mgpipe  pipeline  is  688  (https://github.com/opencobra/cobratoolbox)  and  689  documentation  at  690  https://github.com/thielelab/codebase/nd_collect.  are  available  available  within the  the custom the  cobra scripts github  toolbox  with  related  repository:  691 692  acknowledgment  693  this study was funded by grants from the luxembourg national research fund (fnr)  694  within the national centre of excellence in research (ncer) on parkinson’s disease (fnr/  31   biorxiv preprint doi: https://doi.org/10.1101/691030; this version posted july 2 2019.
